,sample_rate,species_id,waveform
706,48000.0,22.0,"[-0.00158691  0.00793457  0.0050354  ...  0.00515747  0.00830078
  0.00375366]"
707,48000.0,7.0,"[-0.01596069 -0.01409912 -0.01748657 ... -0.00372314 -0.00015259
  0.00219727]"
708,48000.0,16.0,"[-0.02828979  0.03106689 -0.02938843 ... -0.02734375 -0.00799561
  0.02459717]"
709,48000.0,16.0,"[-0.00570679 -0.00302124  0.00357056 ...  0.00521851  0.01293945
 -0.03427124]"
710,48000.0,17.0,"[ 0.0022583   0.00109863  0.0027771  ... -0.00424194 -0.00375366
  0.00039673]"
711,48000.0,3.0,"[ 0.00323486 -0.00335693 -0.00018311 ... -0.00033569  0.00054932
  0.00491333]"
712,48000.0,10.0,"[ 0.00778198 -0.00192261 -0.00848389 ...  0.01193237 -0.00033569
 -0.00164795]"
713,48000.0,6.0,"[-0.00134277 -0.00411987  0.00189209 ...  0.00094604  0.01013184
  0.00732422]"
714,48000.0,12.0,"[ 0.00628662 -0.01150513  0.00396729 ... -0.0305481  -0.01330566
 -0.01583862]"
715,48000.0,15.0,"[-2.56347656e-03 -3.93676758e-03 -6.10351562e-05 ... -2.01416016e-03
 -3.72314453e-03 -5.79833984e-03]"
716,48000.0,9.0,"[-0.00076294 -0.00244141 -0.00320435 ... -0.00323486  0.00143433
  0.00311279]"
717,48000.0,1.0,"[-0.02108765 -0.00872803 -0.01608276 ...  0.07797241  0.07745361
  0.07803345]"
718,48000.0,12.0,"[-0.00180054 -0.01251221 -0.02182007 ... -0.00778198 -0.00924683
 -0.00167847]"
719,48000.0,16.0,"[-0.00686646  0.0007019  -0.01220703 ...  0.00112915  0.00119019
  0.00750732]"
720,48000.0,16.0,[0.00204468 0.00952148 0.00921631 ... 0.01925659 0.0007019  0.00906372]
721,48000.0,2.0,[0.00534058 0.00195312 0.00592041 ... 0.01473999 0.009552   0.00265503]
722,48000.0,5.0,"[-0.00115967 -0.00299072 -0.0027771  ...  0.00482178  0.00637817
  0.0045166 ]"
723,48000.0,10.0,"[-0.00146484  0.00405884 -0.00488281 ... -0.00146484 -0.0039978
  0.01049805]"
724,48000.0,0.0,"[ 0.01901245  0.02072144  0.01766968 ... -0.00253296  0.00338745
 -0.00177002]"
725,48000.0,23.0,"[ 0.00106812 -0.00042725 -0.0017395  ...  0.00189209  0.00143433
  0.00442505]"
726,48000.0,19.0,"[-0.00054932  0.00085449 -0.00332642 ...  0.0118103   0.00531006
 -0.00091553]"
727,48000.0,7.0,"[ 0.0010376  -0.0012207   0.00189209 ... -0.00045776  0.00311279
  0.00411987]"
728,48000.0,23.0,"[-0.00640869 -0.01379395 -0.01446533 ...  0.00592041  0.00091553
 -0.00289917]"
729,48000.0,0.0,"[-0.00189209 -0.00152588 -0.00396729 ... -0.0017395  -0.00091553
  0.00100708]"
730,48000.0,20.0,"[ 0.00402832  0.00045776 -0.00384521 ...  0.02182007  0.02053833
  0.01156616]"
731,48000.0,8.0,"[-0.02102661 -0.00393677  0.01837158 ... -0.0211792  -0.01397705
 -0.01416016]"
732,48000.0,10.0,"[-0.00241089 -0.00219727  0.00149536 ...  0.03384399  0.04043579
  0.04315186]"
733,48000.0,18.0,"[-0.01849365 -0.02337646 -0.02389526 ...  0.01751709  0.03076172
  0.02880859]"
734,48000.0,23.0,"[-5.79833984e-04 -2.80761719e-03 -2.89916992e-03 ...  9.15527344e-05
 -5.79833984e-04 -8.54492188e-04]"
735,48000.0,11.0,"[ 3.35693359e-04  6.10351562e-05 -7.99560547e-03 ...  4.48608398e-03
  7.01904297e-04  6.83593750e-03]"
736,48000.0,17.0,"[ 0.02340698  0.0328064   0.01968384 ... -0.0050354  -0.00747681
  0.00378418]"
737,48000.0,17.0,"[-0.0050354   0.00216675 -0.00686646 ...  0.00869751 -0.01394653
  0.01220703]"
738,48000.0,17.0,"[-0.00109863 -0.00222778 -0.00280762 ...  0.00286865  0.0050354
 -0.00033569]"
739,48000.0,17.0,"[-0.00213623 -0.0022583   0.00042725 ...  0.00012207 -0.00228882
  0.00204468]"
740,48000.0,12.0,[0.00164795 0.00170898 0.0020752  ... 0.00665283 0.00549316 0.00436401]
741,48000.0,7.0,"[-5.37109375e-03 -6.31713867e-03 -9.15527344e-05 ... -1.37023926e-02
 -1.04675293e-02 -7.78198242e-03]"
742,48000.0,9.0,"[-0.01046753 -0.0088501  -0.00744629 ... -0.00161743 -0.00024414
  0.00039673]"
743,48000.0,5.0,"[-0.0043335  -0.00326538  0.00085449 ...  0.00082397  0.00097656
  0.0005188 ]"
744,48000.0,18.0,"[-0.07650757 -0.08660889 -0.09143066 ...  0.00674438  0.00686646
  0.00793457]"
745,48000.0,0.0,"[-0.01586914 -0.01577759 -0.0144043  ...  0.03942871  0.03952026
  0.03436279]"
746,48000.0,6.0,"[-0.00030518 -0.00137329  0.00018311 ... -0.01272583 -0.01147461
 -0.00262451]"
747,48000.0,13.0,"[ 1.06506348e-02  7.32421875e-04 -7.99560547e-03 ... -2.16674805e-03
  6.10351562e-05  1.77001953e-03]"
748,48000.0,17.0,[0.0065918  0.00430298 0.00341797 ... 0.00115967 0.00308228 0.00317383]
749,48000.0,0.0,"[-0.02584839 -0.0177002  -0.00131226 ...  0.00683594  0.05392456
  0.08740234]"
750,48000.0,2.0,"[ 0.00106812 -0.00289917 -0.00112915 ...  0.00601196  0.00299072
  0.00039673]"
751,48000.0,4.0,"[-0.0055542  -0.01104736 -0.00820923 ...  0.01062012  0.01089478
  0.00915527]"
752,48000.0,12.0,[0.02151489 0.01461792 0.00915527 ... 0.01080322 0.01977539 0.03143311]
753,48000.0,21.0,"[ 0.04507446  0.0291748  -0.0012207  ... -0.00061035  0.00396729
  0.00085449]"
754,48000.0,7.0,"[-0.00372314 -0.00415039 -0.0067749  ...  0.00216675  0.00643921
  0.00244141]"
755,48000.0,23.0,"[ 0.01464844  0.01248169  0.01419067 ... -0.01528931 -0.01287842
 -0.01821899]"
756,48000.0,16.0,"[ 0.00112915 -0.0085144  -0.01367188 ... -0.00015259  0.00390625
  0.0112915 ]"
757,48000.0,16.0,"[-0.00421143  0.00357056 -0.0133667  ...  0.00164795 -0.00823975
 -0.00897217]"
758,48000.0,21.0,"[-0.04977417 -0.05072021 -0.02935791 ... -0.01531982 -0.01818848
 -0.01611328]"
759,48000.0,17.0,"[ 0.00384521  0.00613403  0.00064087 ...  0.00311279 -0.00912476
 -0.00064087]"
760,48000.0,6.0,"[ 0.00350952  0.00238037  0.00650024 ...  0.00131226 -0.00134277
 -0.00265503]"
761,48000.0,8.0,"[ 0.03146362  0.03387451  0.04418945 ...  0.00976562  0.01190186
 -0.00582886]"
762,48000.0,15.0,"[ 0.05883789 -0.0291748  -0.01345825 ... -0.00991821  0.03335571
 -0.0015564 ]"
763,48000.0,23.0,"[-0.00012207 -0.00195312 -0.00418091 ... -0.00350952 -0.00814819
 -0.00671387]"
764,48000.0,13.0,"[-0.01101685 -0.00180054  0.00445557 ... -0.01528931 -0.00445557
 -0.00592041]"
765,48000.0,13.0,"[ 0.06185913  0.06005859  0.0630188  ... -0.01907349 -0.03323364
 -0.03826904]"
766,48000.0,7.0,"[ 0.00180054 -0.00769043  0.00619507 ... -0.00527954 -0.00149536
  0.00265503]"
767,48000.0,0.0,"[ 0.01898193  0.03710938  0.02423096 ...  0.00204468 -0.02011108
 -0.00015259]"
768,48000.0,15.0,"[-0.00540161 -0.00427246 -0.00842285 ... -0.00228882 -0.00445557
 -0.00164795]"
769,48000.0,4.0,"[ 0.06362915  0.08770752  0.10583496 ... -0.01803589  0.00680542
  0.01516724]"
770,48000.0,3.0,"[-0.0083313   0.06314087  0.01055908 ... -0.05349731  0.01715088
  0.01333618]"
771,48000.0,18.0,"[ 0.03671265  0.03033447  0.03329468 ... -0.04208374 -0.03494263
 -0.04559326]"
772,48000.0,21.0,"[-0.03894043 -0.03430176 -0.02774048 ...  0.00476074  0.00653076
  0.01095581]"
773,48000.0,22.0,"[ 0.02954102  0.02352905  0.00637817 ... -0.00863647 -0.01089478
 -0.00643921]"
774,48000.0,13.0,"[ 2.16674805e-02  1.87377930e-02  1.37939453e-02 ... -1.80053711e-03
 -4.57763672e-03  3.05175781e-05]"
775,48000.0,17.0,"[ 0.00570679 -0.02493286 -0.02685547 ... -0.00274658 -0.00231934
  0.00878906]"
776,48000.0,17.0,"[-0.03234863  0.00262451  0.0133667  ... -0.00445557 -0.00424194
 -0.00210571]"
777,48000.0,4.0,"[-0.00082397  0.00430298 -0.00143433 ...  0.00524902  0.0038147
  0.00961304]"
778,48000.0,19.0,"[-0.00106812 -0.00363159 -0.00424194 ... -0.00149536 -0.00109863
  0.0045166 ]"
779,48000.0,23.0,"[-0.01370239 -0.00637817  0.00045776 ... -0.03503418 -0.0489502
 -0.05459595]"
780,48000.0,5.0,"[-0.02868652 -0.02059937 -0.01028442 ... -0.03396606 -0.01559448
 -0.02508545]"
781,48000.0,10.0,"[ 0.00039673  0.00259399  0.00131226 ...  0.00311279 -0.00286865
  0.00231934]"
782,48000.0,16.0,"[ 0.00561523  0.00283813 -0.00411987 ...  0.00411987  0.00717163
  0.00979614]"
783,48000.0,14.0,"[ 0.00665283  0.00396729 -0.00704956 ...  0.0352478   0.02581787
  0.02746582]"
784,48000.0,5.0,"[-0.00198364 -0.00189209  0.006073   ...  0.00265503 -0.00616455
 -0.01342773]"
785,48000.0,8.0,"[-0.10742188 -0.00714111  0.07391357 ...  0.03417969 -0.0307312
 -0.04595947]"
786,48000.0,4.0,"[-0.00152588 -0.00253296 -0.00064087 ...  0.08514404  0.08297729
  0.07830811]"
787,48000.0,0.0,[0.01364136 0.02685547 0.02536011 ... 0.08575439 0.07254028 0.06082153]
788,48000.0,0.0,"[ 0.01031494  0.03759766  0.06097412 ... -0.00195312 -0.00817871
 -0.01004028]"
789,48000.0,4.0,"[-0.05111694 -0.05157471 -0.04153442 ... -0.0713501  -0.07617188
 -0.08132935]"
790,48000.0,1.0,"[ 0.01657104  0.04797363  0.00921631 ...  0.0163269  -0.00164795
 -0.00723267]"
791,48000.0,6.0,"[-0.01821899 -0.01837158 -0.02044678 ...  0.00170898 -0.00289917
 -0.00250244]"
792,48000.0,20.0,"[-0.00732422  0.00079346 -0.01248169 ... -0.00106812  0.00787354
  0.00195312]"
793,48000.0,20.0,"[-0.0062561  -0.00631714 -0.00131226 ...  0.02661133  0.01211548
  0.01547241]"
794,48000.0,19.0,"[-0.02362061 -0.02206421 -0.01843262 ...  0.00671387  0.00216675
 -0.00064087]"
795,48000.0,6.0,"[ 0.00244141  0.00192261  0.00222778 ...  0.01052856  0.00454712
 -0.01376343]"
796,48000.0,9.0,"[-0.00274658 -0.00250244 -0.00076294 ... -0.00241089 -0.00048828
  0.00137329]"
797,48000.0,21.0,"[ 0.00964355  0.03030396  0.0295105  ... -0.08291626 -0.04418945
 -0.02108765]"
798,48000.0,18.0,"[-0.00354004 -0.00836182 -0.01016235 ... -0.00097656 -0.00238037
 -0.00015259]"
799,48000.0,13.0,[0.01977539 0.0133667  0.0145874  ... 0.02294922 0.01394653 0.00872803]
800,48000.0,22.0,"[ 0.02249146  0.01846313 -0.00180054 ...  0.00897217  0.00823975
 -0.00012207]"
801,48000.0,9.0,"[-0.00671387  0.02728271  0.00119019 ... -0.05728149  0.02749634
  0.0133667 ]"
802,48000.0,21.0,"[-0.00027466 -0.02319336 -0.03717041 ... -0.01446533 -0.01043701
 -0.0123291 ]"
803,48000.0,18.0,"[ 0.00421143  0.00912476  0.02749634 ...  0.0071106   0.00338745
 -0.00769043]"
804,48000.0,2.0,"[-1.24206543e-02 -1.34582520e-02 -1.02233887e-02 ...  3.05175781e-05
 -2.22778320e-03 -2.47192383e-03]"
805,48000.0,23.0,"[-0.02185059 -0.02529907 -0.02215576 ...  0.01831055  0.01879883
  0.01864624]"
806,48000.0,21.0,"[ 0.00234985  0.00326538  0.00125122 ...  0.00073242 -0.00308228
 -0.00567627]"
807,48000.0,23.0,"[-0.01412964 -0.01739502 -0.00540161 ...  0.068573    0.02731323
  0.03314209]"
808,48000.0,23.0,"[ 0.06027222  0.04690552  0.04562378 ... -0.08551025 -0.07827759
 -0.09161377]"
809,48000.0,10.0,"[ 0.01086426  0.00543213  0.00491333 ...  0.01919556  0.00234985
 -0.01245117]"
810,48000.0,9.0,[0.00137329 0.00491333 0.00592041 ... 0.0072937  0.00247192 0.00076294]
811,48000.0,1.0,"[-0.01824951 -0.01113892  0.00076294 ... -0.04580688 -0.06723022
 -0.07791138]"
812,48000.0,19.0,"[-0.01116943 -0.00970459 -0.00994873 ...  0.00137329  0.0027771
 -0.00665283]"
813,48000.0,6.0,"[ 0.00152588  0.00228882 -0.00192261 ... -0.00476074 -0.00076294
 -0.00021362]"
814,48000.0,4.0,"[ 0.03442383  0.03369141  0.03405762 ... -0.01477051 -0.01412964
 -0.00616455]"
815,48000.0,19.0,"[-0.00283813 -0.00408936  0.00204468 ... -0.00012207 -0.00076294
  0.00604248]"
816,48000.0,0.0,"[ 0.00283813 -0.0007019  -0.00570679 ... -0.01837158 -0.02825928
 -0.02575684]"
817,48000.0,18.0,[0.01419067 0.01687622 0.01937866 ... 0.02038574 0.01644897 0.01483154]
818,48000.0,6.0,"[ 0.00744629  0.00494385  0.00152588 ...  0.00204468  0.00064087
 -0.00161743]"
819,48000.0,16.0,"[ 0.01138306 -0.00204468  0.01177979 ...  0.0100708   0.01190186
 -0.00320435]"
820,48000.0,20.0,"[-0.00119019 -0.00283813 -0.00320435 ... -0.0005188  -0.00161743
 -0.00491333]"
821,48000.0,15.0,"[3.66210938e-04 2.47192383e-03 3.05175781e-05 ... 2.59399414e-03
 3.60107422e-03 7.90405273e-03]"
822,48000.0,4.0,"[ 0.00637817  0.00878906  0.00378418 ... -0.01080322 -0.00424194
 -0.00131226]"
823,48000.0,3.0,"[ 5.46264648e-03  2.44140625e-04  1.43432617e-03 ...  3.05175781e-05
  2.99072266e-03 -1.09863281e-03]"
824,48000.0,12.0,"[-0.09902954 -0.12231445 -0.12765503 ... -0.00054932 -0.02926636
 -0.05236816]"
825,48000.0,22.0,"[-0.0017395   0.00393677  0.00299072 ... -0.00643921  0.00900269
  0.01086426]"
826,48000.0,7.0,"[-0.01724243 -0.02386475 -0.0222168  ...  0.00616455  0.00146484
 -0.00473022]"
827,48000.0,22.0,"[-0.00762939  0.00585938 -0.00253296 ...  0.01016235  0.00866699
  0.00930786]"
828,48000.0,17.0,"[-0.00042725 -0.00036621  0.00021362 ... -0.00161743  0.00210571
  0.00036621]"
829,48000.0,3.0,"[-0.00473022 -0.00097656  0.00759888 ...  0.00524902 -0.00222778
  0.00134277]"
830,48000.0,22.0,"[ 0.04815674  0.04638672  0.03579712 ... -0.01287842  0.00445557
  0.02468872]"
831,48000.0,3.0,[0.0078125  0.01226807 0.01248169 ... 0.02133179 0.019104   0.01626587]
832,48000.0,14.0,[0.0184021  0.0196228  0.01937866 ... 0.02368164 0.02392578 0.02490234]
833,48000.0,4.0,"[-0.02719116 -0.02139282 -0.01559448 ...  0.05474854  0.05996704
  0.04953003]"
834,48000.0,21.0,"[-0.07244873 -0.0670166  -0.04928589 ...  0.1149292   0.1305542
  0.13876343]"
835,48000.0,13.0,"[-0.02206421 -0.01803589 -0.0123291  ...  0.02270508  0.0196228
  0.0211792 ]"
836,48000.0,6.0,"[-0.00094604 -0.00317383 -0.00863647 ...  0.00393677  0.00701904
 -0.00210571]"
837,48000.0,17.0,"[-0.00064087 -0.00244141 -0.00112915 ... -0.00073242  0.00097656
  0.00292969]"
838,48000.0,9.0,"[ 0.00527954  0.00134277 -0.00195312 ... -0.01055908 -0.00967407
 -0.01196289]"
839,48000.0,19.0,"[-0.02615356 -0.02182007 -0.02191162 ...  0.01889038  0.02172852
  0.02209473]"
840,48000.0,9.0,"[-0.01031494 -0.00738525 -0.01242065 ...  0.01766968  0.01757812
  0.01376343]"
841,48000.0,6.0,"[-0.00512695 -0.00326538 -0.00494385 ... -0.01708984 -0.01303101
 -0.02197266]"
842,48000.0,6.0,"[-0.00479126 -0.00866699 -0.00421143 ...  0.00582886  0.00802612
  0.0163269 ]"
843,48000.0,2.0,"[ 0.00042725 -0.00537109 -0.00183105 ...  0.01702881  0.00723267
  0.00286865]"
844,48000.0,14.0,"[-0.03814697 -0.03967285 -0.03430176 ...  0.02087402  0.01132202
  0.00415039]"
845,48000.0,5.0,"[-0.00088501  0.00170898  0.00076294 ...  0.         -0.00262451
  0.00515747]"
846,48000.0,14.0,"[ 0.06607056  0.03363037 -0.00073242 ... -0.04052734 -0.03427124
 -0.0324707 ]"
847,48000.0,0.0,[0.15209961 0.17578125 0.18377686 ... 0.03005981 0.0249939  0.01467896]
848,48000.0,7.0,"[ 0.00436401  0.00384521  0.00350952 ... -0.00653076 -0.00204468
 -0.00680542]"
849,48000.0,4.0,[0.00350952 0.00961304 0.01266479 ... 0.00076294 0.01602173 0.02603149]
850,48000.0,23.0,"[ 0.01400757 -0.00079346 -0.0206604  ... -0.01968384 -0.01419067
 -0.00390625]"
851,48000.0,22.0,"[-0.01330566 -0.01004028 -0.01281738 ...  0.00930786  0.00839233
  0.00598145]"
852,48000.0,1.0,"[ 0.01049805  0.0083313   0.00778198 ...  0.00967407  0.00616455
 -0.00534058]"
853,48000.0,6.0,"[ 0.00253296 -0.00012207  0.00073242 ... -0.00259399 -0.00042725
  0.00137329]"
854,48000.0,23.0,"[-0.00033569 -0.00027466 -0.00167847 ...  0.01144409  0.01016235
  0.0072937 ]"
855,48000.0,12.0,"[-0.11221313 -0.10577393 -0.08087158 ... -0.00027466 -0.02441406
 -0.05645752]"
856,48000.0,17.0,"[-0.00073242 -0.00247192  0.00268555 ...  0.00189209 -0.00479126
 -0.00286865]"
857,48000.0,8.0,"[ 0.03729248  0.15341187  0.20993042 ... -0.00598145 -0.02087402
 -0.01864624]"
858,48000.0,7.0,"[-0.00390625  0.00418091  0.0065918  ...  0.00128174  0.00180054
 -0.00262451]"
859,48000.0,23.0,"[ 0.00222778  0.00402832 -0.00198364 ...  0.05169678 -0.01400757
 -0.07128906]"
860,48000.0,21.0,"[-0.1270752   0.02471924  0.17404175 ... -0.0017395  -0.06561279
 -0.12033081]"
861,48000.0,2.0,"[ 0.00601196 -0.00018311  0.00805664 ... -0.0055542  -0.00787354
 -0.01080322]"
862,48000.0,2.0,"[-0.01086426 -0.00689697 -0.01034546 ...  0.00305176  0.00585938
  0.0039978 ]"
863,48000.0,11.0,"[-0.00180054 -0.00152588  0.00094604 ...  0.00463867  0.00717163
  0.00643921]"
864,48000.0,1.0,"[-0.05679321 -0.04498291 -0.03347778 ... -0.09020996 -0.06576538
 -0.03863525]"
865,48000.0,11.0,"[-2.34985352e-03 -3.47900391e-03 -9.15527344e-05 ... -7.62939453e-04
  5.24902344e-03 -2.22778320e-03]"
866,48000.0,7.0,"[-0.00073242 -0.00128174  0.00259399 ...  0.00164795 -0.00341797
 -0.00320435]"
867,48000.0,6.0,[0.00244141 0.00363159 0.00134277 ... 0.00878906 0.00604248 0.01010132]
868,48000.0,4.0,"[-0.00018311 -0.00460815  0.00033569 ...  0.01705933  0.01748657
  0.00946045]"
869,48000.0,6.0,[0.00808716 0.00064087 0.00415039 ... 0.0090332  0.00390625 0.00942993]
870,48000.0,11.0,"[ 3.02124023e-03 -5.18798828e-03  3.44848633e-03 ...  2.28881836e-03
 -6.10351562e-05 -3.05175781e-04]"
871,48000.0,13.0,"[-0.04559326 -0.04919434 -0.03323364 ...  0.01690674  0.01913452
  0.01831055]"
872,48000.0,13.0,"[-0.03793335 -0.02923584 -0.01403809 ... -0.01895142 -0.01464844
 -0.0350647 ]"
873,48000.0,2.0,"[ 0.01635742  0.01135254  0.00823975 ... -0.00100708 -0.00494385
  0.00265503]"
874,48000.0,12.0,"[-0.0362854  -0.04940796 -0.04711914 ... -0.04803467 -0.04519653
 -0.0406189 ]"
875,48000.0,17.0,"[ 1.06811523e-03 -4.45556641e-03  3.05175781e-05 ...  3.38745117e-03
  5.06591797e-03  8.54492188e-04]"
876,48000.0,14.0,"[ 0.33010864  0.36572266  0.38238525 ... -0.02960205 -0.01809692
  0.00292969]"
877,48000.0,19.0,"[-0.00653076 -0.00805664 -0.00268555 ...  0.00564575  0.00662231
  0.01010132]"
878,48000.0,1.0,[0.0425415  0.04141235 0.05014038 ... 0.01211548 0.03793335 0.03918457]
879,48000.0,8.0,"[-0.006073    0.00601196  0.01074219 ...  0.0484314   0.04632568
  0.04421997]"
880,48000.0,18.0,"[ 0.04220581  0.02987671  0.02371216 ... -0.01757812 -0.02310181
 -0.02047729]"
881,48000.0,23.0,"[ 0.01016235  0.00735474 -0.00143433 ...  0.00775146  0.00140381
  0.01486206]"
882,48000.0,5.0,"[ 0.00405884 -0.00045776 -0.00488281 ...  0.00201416 -0.00030518
 -0.00637817]"
883,48000.0,18.0,"[-0.0043335  -0.00814819 -0.00326538 ... -0.00021362  0.00048828
  0.00393677]"
884,48000.0,0.0,"[ 0.02261353  0.02441406  0.02404785 ...  0.01312256 -0.00262451
 -0.02038574]"
885,48000.0,21.0,"[-0.11489868 -0.11279297 -0.09613037 ...  0.00213623 -0.00219727
 -0.00839233]"
886,48000.0,4.0,"[-0.01708984 -0.03915405 -0.04406738 ...  0.01947021  0.02587891
  0.02859497]"
887,48000.0,11.0,[0.00564575 0.00726318 0.00668335 ... 0.00280762 0.00769043 0.00234985]
888,48000.0,19.0,"[ 0.02932739  0.02212524  0.01593018 ... -0.01281738 -0.01385498
 -0.01327515]"
889,48000.0,1.0,"[-0.01165771 -0.01055908 -0.00906372 ...  0.08786011  0.06286621
  0.03717041]"
890,48000.0,13.0,[0.06445312 0.04885864 0.05252075 ... 0.10635376 0.05908203 0.01367188]
891,48000.0,18.0,[0.01425171 0.01708984 0.00991821 ... 0.02938843 0.0335083  0.03540039]
892,48000.0,21.0,"[ 0.0267334   0.01992798  0.01773071 ... -0.03091431 -0.01922607
 -0.01727295]"
893,48000.0,20.0,"[ 0.00292969  0.00076294 -0.01876831 ...  0.00268555  0.00683594
  0.00579834]"
894,48000.0,16.0,"[-0.01766968 -0.01477051 -0.01812744 ... -0.0022583  -0.00692749
 -0.00027466]"
895,48000.0,16.0,"[-0.00015259 -0.01565552  0.00363159 ... -0.03695679  0.02047729
 -0.0135498 ]"
896,48000.0,7.0,"[ 0.00378418 -0.00033569  0.00286865 ... -0.01022339 -0.00747681
 -0.00442505]"
897,48000.0,23.0,"[ 0.03652954  0.01382446  0.01617432 ...  0.0196228  -0.00540161
 -0.01806641]"
898,48000.0,23.0,"[ 0.00286865 -0.01150513 -0.01980591 ...  0.00619507  0.00961304
 -0.01419067]"
899,48000.0,11.0,"[-0.01672363 -0.01168823 -0.00314331 ... -0.00366211  0.00326538
 -0.00152588]"
900,48000.0,17.0,"[-0.00405884  0.00341797  0.00036621 ...  0.00283813 -0.00164795
 -0.01147461]"
901,48000.0,20.0,"[ 0.00765991  0.00579834  0.00491333 ...  0.00079346 -0.00302124
 -0.00119019]"
902,48000.0,13.0,"[ 0.10845947  0.15039062  0.16915894 ... -0.04714966 -0.05957031
 -0.0640564 ]"
903,48000.0,17.0,"[-0.00012207  0.00039673  0.00134277 ... -0.02755737  0.02429199
 -0.02575684]"
904,48000.0,5.0,"[-0.00366211 -0.00814819 -0.00598145 ...  0.00259399  0.01202393
  0.01071167]"
905,48000.0,3.0,"[-0.02575684 -0.03909302 -0.02050781 ...  0.02120972  0.01956177
  0.02328491]"
906,48000.0,8.0,"[ 0.0012207  -0.00180054 -0.00860596 ...  0.02206421  0.0345459
  0.03622437]"
907,48000.0,8.0,"[ 0.01763916  0.02328491  0.01760864 ... -0.00811768 -0.00253296
 -0.00643921]"
908,48000.0,3.0,"[-2.71606445e-03 -6.80541992e-03 -2.86865234e-03 ... -9.15527344e-05
  2.80761719e-03  9.15527344e-04]"
909,48000.0,1.0,"[-1.68151855e-02 -2.88391113e-02 -1.26342773e-02 ... -3.05175781e-05
  2.50244141e-03 -7.47680664e-03]"
910,48000.0,16.0,"[-0.02020264  0.01248169  0.00021362 ... -0.00378418 -0.00772095
  0.00579834]"
911,48000.0,2.0,[0.00897217 0.00939941 0.00897217 ... 0.00888062 0.00930786 0.00354004]
912,48000.0,13.0,"[-0.00259399 -0.00531006 -0.01022339 ...  0.00213623  0.00411987
  0.01409912]"
913,48000.0,22.0,"[ 0.01098633 -0.00695801 -0.00866699 ... -0.00344849  0.00311279
  0.00534058]"
914,48000.0,0.0,"[-0.01763916 -0.00741577 -0.00436401 ... -0.01278687  0.03302002
  0.02352905]"
915,48000.0,9.0,"[-0.00320435  0.00436401  0.0022583  ...  0.00119019 -0.00125122
  0.00140381]"
916,48000.0,17.0,"[ 0.00390625  0.00167847 -0.00067139 ... -0.00366211 -0.00964355
 -0.00372314]"
917,48000.0,17.0,"[ 0.00967407  0.01248169  0.00863647 ... -0.00250244 -0.00515747
 -0.01184082]"
918,48000.0,3.0,"[ 0.00653076  0.00338745 -0.00061035 ... -0.00717163 -0.00549316
 -0.0020752 ]"
919,48000.0,17.0,[0.00363159 0.00628662 0.00299072 ... 0.00253296 0.00436401 0.00231934]
920,48000.0,18.0,"[ 0.21258545  0.23678589  0.24682617 ... -0.13519287 -0.08633423
 -0.04455566]"
921,48000.0,3.0,"[ 0.00811768  0.00616455  0.00793457 ... -0.0005188   0.00079346
 -0.00216675]"
922,48000.0,14.0,"[ 0.00424194  0.01080322  0.02203369 ... -0.01049805 -0.01672363
 -0.01657104]"
923,48000.0,1.0,"[-0.00390625 -0.0118103  -0.01437378 ...  0.01705933  0.0189209
  0.01702881]"
924,48000.0,2.0,"[-6.10351562e-05 -1.86157227e-03 -1.19018555e-03 ...  6.43920898e-03
  1.70898438e-03  8.23974609e-04]"
925,48000.0,12.0,"[-0.00741577 -0.01040649 -0.01403809 ... -0.0055542  -0.00582886
 -0.00335693]"
926,48000.0,9.0,"[-0.00823975 -0.00390625  0.00332642 ... -0.00119019  0.
  0.00427246]"
927,48000.0,14.0,"[ 0.0272522   0.01013184 -0.003479   ...  0.10791016  0.10119629
  0.08950806]"
928,48000.0,2.0,"[-0.01260376 -0.01477051 -0.01098633 ...  0.00241089  0.0032959
  0.00494385]"
929,48000.0,13.0,"[-0.18286133 -0.17987061 -0.15649414 ...  0.08825684  0.08364868
  0.08065796]"
930,48000.0,0.0,"[-0.00106812 -0.00238037 -0.00064087 ...  0.01199341  0.00479126
 -0.00146484]"
931,48000.0,14.0,"[-0.03427124 -0.02658081 -0.02301025 ...  0.09313965  0.09527588
  0.10089111]"
932,48000.0,2.0,"[-0.00073242 -0.00057983 -0.00201416 ...  0.00646973  0.00646973
  0.00778198]"
933,48000.0,2.0,"[ 0.00067139  0.00030518 -0.00527954 ... -0.00112915 -0.00286865
 -0.00061035]"
934,48000.0,11.0,"[ 6.10351562e-05  6.56127930e-03  2.04467773e-03 ...  5.64575195e-03
 -1.77001953e-02 -1.89514160e-02]"
935,48000.0,12.0,[0.00479126 0.01904297 0.01531982 ... 0.03903198 0.04577637 0.04003906]
936,48000.0,3.0,"[ 0.04421997  0.11294556  0.14221191 ...  0.16653442  0.0710144
 -0.04806519]"
937,48000.0,5.0,"[ 0.03707886  0.02563477  0.01132202 ... -0.00057983 -0.00115967
 -0.00460815]"
938,48000.0,11.0,[0.00479126 0.0083313  0.00531006 ... 0.00015259 0.0010376  0.00366211]
939,48000.0,4.0,"[ 0.00411987  0.          0.00073242 ... -0.00305176 -0.0093689
 -0.00595093]"
940,48000.0,7.0,"[ 1.15966797e-03 -6.10351562e-05  1.64794922e-03 ... -5.34057617e-03
 -2.31933594e-03 -6.74438477e-03]"
