,recording_id,waveform
1496,bd3c37c1b,[0.00201416 0.00228882 0.00442505 ... 0.00372314 0.00326538 0.00198364]
1497,bdb3ce264,"[ 0.00204468 -0.00228882 -0.00369263 ... -0.00314331 -0.00216675
  0.0007019 ]"
1498,bddd24379,"[ 0.00762939 -0.00045776 -0.01977539 ...  0.07553101  0.08157349
  0.05569458]"
1499,bdf57fe5f,"[-0.01473999 -0.04986572 -0.07803345 ...  0.0307312   0.02957153
  0.02069092]"
1500,be0431b10,"[-0.00271606 -0.00189209  0.0012207  ...  0.00320435  0.00302124
 -0.00018311]"
1501,be0d0f2e6,"[-0.00244141  0.00201416 -0.00350952 ... -0.00390625 -0.00210571
 -0.00024414]"
1502,be4594f3b,"[-0.01538086  0.00350952  0.0201416  ... -0.00634766 -0.01480103
 -0.02416992]"
1503,be690f702,"[-0.00421143 -0.00311279 -0.00256348 ... -0.12167358 -0.07507324
 -0.00839233]"
1504,bed31e3f3,"[ 0.00445557  0.00030518 -0.00872803 ...  0.01339722  0.01385498
  0.00967407]"
1505,bf079baeb,"[ 0.00106812  0.00164795  0.00180054 ...  0.00061035 -0.00256348
 -0.0012207 ]"
1506,bf0b739c8,[0.00537109 0.01123047 0.00674438 ... 0.00344849 0.00210571 0.00479126]
1507,bf194cc30,"[-0.0055542  -0.00476074  0.00018311 ...  0.00033569  0.02185059
  0.0229187 ]"
1508,bf9758c4a,[0.01907349 0.02993774 0.02807617 ... 0.00106812 0.00585938 0.00152588]
1509,bfb972c0f,"[-0.0071106   0.00338745  0.00793457 ... -0.0072937  -0.00228882
  0.00067139]"
1510,bfbe9cccf,"[ 0.01257324  0.01895142  0.01931763 ... -0.00146484 -0.0015564
 -0.0020752 ]"
1511,bffed9892,"[-0.00048828 -0.00106812  0.00308228 ... -0.00317383 -0.00595093
 -0.00021362]"
1512,c03baf7c8,"[ 0.00640869  0.00378418  0.0071106  ... -0.00137329  0.00967407
  0.01065063]"
1513,c04064ead,"[-0.00045776  0.00250244 -0.00015259 ...  0.00296021  0.00125122
  0.00112915]"
1514,c04fcbb8b,"[ 0.03369141  0.06134033  0.08078003 ...  0.03253174 -0.01550293
 -0.07833862]"
1515,c05cf6b9f,"[-0.02529907 -0.04510498 -0.04669189 ...  0.0809021   0.07351685
  0.05163574]"
1516,c06b4603d,"[ 0.00552368  0.0166626   0.01553345 ... -0.02557373 -0.05130005
 -0.06762695]"
1517,c0873f5c2,"[ 0.00842285  0.0022583   0.00680542 ...  0.00219727 -0.00244141
 -0.0012207 ]"
1518,c09606d04,[0.00244141 0.0017395  0.0065918  ... 0.00482178 0.00930786 0.00741577]
1519,c09ad983f,"[-0.0118103  -0.02023315 -0.0244751  ...  0.00024414 -0.00012207
 -0.00076294]"
1520,c0b2be5e2,"[-0.01513672 -0.01052856  0.09713745 ...  0.00549316 -0.00088501
 -0.03222656]"
1521,c0f0f95f2,"[ 4.73022461e-03  3.05175781e-05 -1.49536133e-03 ...  6.71386719e-04
  5.00488281e-03  3.32641602e-03]"
1522,c114c6f1f,"[-0.08081055 -0.07501221 -0.04525757 ...  0.12728882  0.1328125
  0.07434082]"
1523,c15c9101d,"[-0.01034546 -0.01318359 -0.01159668 ... -0.00234985 -0.00500488
 -0.00582886]"
1524,c16cfd55c,[0.019104   0.02810669 0.05072021 ... 0.00506592 0.05374146 0.03384399]
1525,c1a03fbc9,"[ 0.00036621 -0.00979614 -0.01235962 ... -0.01461792 -0.02474976
 -0.0274353 ]"
1526,c1aeaf076,"[-0.0022583  -0.00158691  0.00231934 ...  0.00646973  0.0017395
  0.0088501 ]"
1527,c1b64556b,"[-0.01000977 -0.00164795  0.02688599 ...  0.00848389  0.01513672
 -0.01229858]"
1528,c1de5e21b,"[-0.00048828  0.00344849  0.00360107 ...  0.00378418  0.00085449
  0.00253296]"
1529,c1f7ab813,"[-0.00738525 -0.00061035  0.00674438 ...  0.00473022  0.00067139
 -0.00216675]"
1530,c21502d65,"[ 0.10070801  0.0796814   0.05691528 ... -0.00656128 -0.02383423
 -0.00692749]"
1531,c244af819,[0.0149231  0.01062012 0.01477051 ... 0.00308228 0.00549316 0.00588989]
1532,c25373670,"[ 0.00817871  0.02285767  0.02523804 ... -0.01959229 -0.01651001
 -0.01278687]"
1533,c25ec8752,"[ 0.00231934  0.00946045  0.00268555 ... -0.00015259  0.00460815
  0.00112915]"
1534,c264170c1,"[-0.01165771 -0.01049805  0.00015259 ...  0.00064087 -0.00314331
  0.00216675]"
1535,c2c6dec09,"[-0.03015137 -0.02859497 -0.03411865 ...  0.02227783  0.00146484
 -0.02670288]"
1536,c2fdedea4,"[-0.00192261 -0.003479   -0.00564575 ... -0.0027771  -0.0043335
 -0.00192261]"
1537,c324ce99e,"[ 0.00137329  0.00076294  0.00393677 ... -0.00106812  0.00137329
  0.0020752 ]"
1538,c367c3185,"[-0.01049805 -0.00650024  0.00097656 ...  0.0027771   0.00473022
  0.00827026]"
1539,c37841722,"[ 6.10351562e-05 -1.86157227e-03  5.18798828e-03 ... -3.35693359e-04
 -3.78417969e-03  1.06811523e-03]"
1540,c37c8f55a,"[ 0.00546265  0.01019287  0.00402832 ... -0.00128174  0.00021362
 -0.00201416]"
1541,c3b011e36,[0.00323486 0.00100708 0.00601196 ... 0.0032959  0.00054932 0.00570679]
1542,c3bb31d1e,[0.00942993 0.00900269 0.0071106  ... 0.00393677 0.00128174 0.03158569]
1543,c3c3c41a1,"[-0.00216675 -0.00784302 -0.00576782 ... -0.0027771   0.00769043
  0.00552368]"
1544,c3c8b10e7,"[-0.00616455 -0.00030518 -0.00463867 ...  0.003479    0.00018311
 -0.00012207]"
1545,c3ce9d92e,"[-0.0118103  -0.01119995 -0.01428223 ... -0.00524902 -0.00564575
 -0.00778198]"
1546,c3dd81602,"[-0.00012207  0.00027466 -0.01086426 ...  0.00259399  0.00506592
  0.00411987]"
1547,c40916152,"[ 0.00082397  0.00067139 -0.00106812 ...  0.00213623  0.00289917
  0.00357056]"
1548,c40947942,"[-0.02127075  0.0038147   0.02508545 ...  0.03933716  0.02639771
  0.01220703]"
1549,c44adba11,"[ 0.00695801  0.0038147  -0.01269531 ... -0.00085449 -0.00683594
 -0.00180054]"
1550,c455c0379,"[ 0.00680542 -0.01132202 -0.00204468 ...  0.00457764 -0.01443481
 -0.01519775]"
1551,c46674bf3,"[ 0.01168823  0.01138306  0.0138855  ...  0.00253296 -0.00268555
  0.00378418]"
1552,c4d09de97,"[ 0.00228882 -0.00247192  0.00112915 ...  0.00048828  0.00369263
  0.00177002]"
1553,c4f0e1cbe,"[ 0.04772949  0.04077148  0.04055786 ... -0.01391602 -0.01052856
 -0.01400757]"
1554,c52e564a3,"[-0.00128174 -0.00515747 -0.00256348 ... -0.00930786 -0.00921631
 -0.00411987]"
1555,c52ecc313,"[ 0.00079346  0.00061035 -0.0007019  ... -0.00375366 -0.00463867
  0.00637817]"
1556,c534cb325,"[ 0.0211792   0.01904297  0.01757812 ... -0.02386475 -0.01403809
 -0.0123291 ]"
1557,c57925f40,"[ 0.00357056  0.0062561   0.01696777 ... -0.01043701 -0.01455688
 -0.00332642]"
1558,c5a915372,"[ 0.03598022  0.03536987  0.03018188 ...  0.00204468 -0.00805664
 -0.00793457]"
1559,c5aecb0c6,"[ 0.01266479 -0.01037598 -0.03710938 ...  0.1449585   0.11120605
  0.07565308]"
1560,c5c7b2c3e,[0.01345825 0.01379395 0.00698853 ... 0.00732422 0.00952148 0.0123291 ]
1561,c5cff3f95,"[ 0.03793335  0.0295105   0.03970337 ...  0.00976562  0.01519775
 -0.0065918 ]"
1562,c5dd94c2b,"[-0.0071106  -0.0020752  -0.00161743 ...  0.00134277  0.0045166
  0.00268555]"
1563,c5fb4b34a,"[ 0.0085144   0.00167847  0.00601196 ... -0.00314331 -0.00314331
 -0.0043335 ]"
1564,c626ded1a,"[-0.01837158 -0.01904297 -0.01727295 ... -0.0072937   0.00738525
  0.01080322]"
1565,c689b8e14,"[ 0.04373169  0.01586914 -0.02502441 ... -0.00454712 -0.01486206
 -0.02023315]"
1566,c68ed5008,"[-0.00299072  0.01785278  0.04446411 ... -0.00921631 -0.00909424
 -0.0090332 ]"
1567,c69c0e1fa,"[ 0.0050354  -0.00033569  0.00222778 ...  0.00720215  0.00604248
  0.00125122]"
1568,c6da9a55c,"[-0.00308228  0.00732422  0.00921631 ... -0.02102661 -0.02127075
 -0.00460815]"
1569,c6ddbb5eb,"[-0.04766846 -0.06497192 -0.05255127 ... -0.00762939 -0.01757812
 -0.01800537]"
1570,c6e5b021b,"[ 0.0065918   0.00665283 -0.01153564 ... -0.01348877  0.01889038
  0.00546265]"
1571,c6f6bfd9a,[0.0206604  0.02474976 0.02224731 ... 0.09381104 0.15097046 0.19476318]
1572,c7137a61b,"[ 0.00430298 -0.01409912 -0.01547241 ...  0.01739502  0.02554321
  0.01470947]"
1573,c74013905,"[-0.00061035  0.00512695  0.00830078 ...  0.0022583   0.00039673
 -0.00378418]"
1574,c76e71637,"[ 0.00320435  0.00595093  0.00292969 ...  0.01391602  0.00424194
 -0.00582886]"
1575,c809e32ee,"[ 0.00091553 -0.0027771   0.00164795 ...  0.00274658 -0.00100708
 -0.00357056]"
1576,c816f8c4a,"[-0.01290894 -0.01409912  0.00241089 ... -0.01321411 -0.01385498
 -0.00772095]"
1577,c81fbf688,"[ 0.0015564  -0.00192261  0.00491333 ...  0.00442505  0.00192261
  0.00396729]"
1578,c84571e6b,"[ 0.00680542  0.00384521 -0.00085449 ...  0.0085144   0.00946045
  0.01760864]"
1579,c84674265,"[-3.05175781e-05  1.52587891e-04 -1.00708008e-03 ...  2.01416016e-03
 -3.96728516e-04 -4.88281250e-04]"
1580,c87e6c093,"[-8.54492188e-04 -6.10351562e-05  1.80053711e-03 ...  1.28173828e-03
 -7.59887695e-03 -7.04956055e-03]"
1581,c8940032b,"[ 0.03964233  0.05047607  0.06048584 ... -0.01651001 -0.00537109
  0.01013184]"
1582,c8978bca8,"[ 0.0322876   0.03396606  0.03128052 ... -0.03405762 -0.0395813
 -0.03741455]"
1583,c929cccf9,"[ 0.00344849 -0.00024414  0.00967407 ... -0.01397705 -0.02279663
 -0.01528931]"
1584,c97e91c75,"[ 0.009552    0.01031494  0.006073   ... -0.00500488 -0.00366211
 -0.0032959 ]"
1585,c98dab184,"[-0.00558472  0.0267334   0.0383606  ... -0.02670288 -0.00595093
 -0.00958252]"
1586,c9b48c082,"[ 0.00564575  0.00283813  0.00106812 ...  0.00274658  0.00402832
 -0.00027466]"
1587,ca1195c23,"[-0.00195312 -0.00119019 -0.0067749  ... -0.02334595 -0.0229187
 -0.01638794]"
1588,ca1a97d48,"[ 0.00085449  0.00256348 -0.0020752  ... -0.00033569  0.00527954
  0.00430298]"
1589,ca2d9da76,"[-0.00378418  0.00137329  0.00018311 ... -0.02954102 -0.02639771
 -0.0581665 ]"
1590,ca3845296,"[-0.01046753 -0.07345581 -0.05725098 ...  0.03961182  0.02609253
  0.01708984]"
1591,ca43c05a1,"[ 0.01806641  0.02020264  0.01901245 ...  0.00466919  0.00128174
 -0.00372314]"
1592,ca46b4b44,"[ 0.01043701  0.00219727  0.00772095 ... -0.02133179 -0.01303101
 -0.01708984]"
1593,ca489b9bc,"[-0.00167847 -0.00064087  0.0007019  ... -0.00512695 -0.00805664
 -0.01153564]"
1594,ca812bded,"[-0.04244995 -0.04974365 -0.05264282 ... -0.03311157  0.03140259
  0.07766724]"
1595,cafaa9bb3,"[ 0.03485107  0.04190063  0.02810669 ... -0.0039978   0.00997925
  0.02410889]"
1596,cb1086195,"[ 0.03179932  0.01391602  0.01119995 ... -0.03894043 -0.02157593
 -0.01712036]"
1597,cb377d593,"[ 0.00115967  0.00234985  0.00143433 ... -0.00076294 -0.00125122
  0.00314331]"
1598,cb581925b,"[-0.00799561 -0.01092529 -0.00506592 ...  0.00494385  0.01571655
  0.00872803]"
1599,cc12c164e,"[-0.00094604  0.01461792  0.0128479  ... -0.00540161 -0.00186157
 -0.00653076]"
1600,cc43aafd5,"[ 0.00335693 -0.00064087 -0.00527954 ... -0.00344849  0.01095581
  0.00088501]"
1601,cc6099493,"[ 0.00842285 -0.00177002 -0.00314331 ...  0.01342773  0.01535034
  0.0255127 ]"
1602,cc6c652d8,"[ 0.02175903  0.00534058 -0.01107788 ... -0.01342773 -0.01644897
 -0.0123291 ]"
1603,cc705ea3e,"[ 0.01242065  0.01190186  0.00079346 ... -0.02288818 -0.03320312
 -0.03808594]"
1604,cc8b02c4c,[0.03012085 0.02801514 0.02578735 ... 0.00888062 0.00839233 0.0090332 ]
1605,ccc266d64,"[-0.01342773 -0.01193237 -0.0128479  ... -0.00204468 -0.00769043
 -0.00268555]"
1606,ccd0913f9,"[ 0.00189209 -0.00106812 -0.00286865 ...  0.02593994  0.02160645
  0.02478027]"
1607,ccd7aea6c,"[-0.01519775  0.00271606 -0.00158691 ...  0.02075195 -0.00112915
 -0.01657104]"
1608,ccd967378,"[-0.01828003 -0.00537109 -0.00741577 ... -0.00994873 -0.01513672
 -0.02023315]"
1609,cce834136,[0.01013184 0.00888062 0.00564575 ... 0.02407837 0.02825928 0.02496338]
1610,cd0fc0526,"[ 0.02047729  0.01608276 -0.00189209 ...  0.0958252   0.10540771
  0.10449219]"
1611,cd1ec0e93,[0.02423096 0.03308105 0.02984619 ... 0.01263428 0.00619507 0.00296021]
1612,cd8264988,"[ 0.01092529  0.00460815 -0.00128174 ...  0.00073242 -0.00570679
 -0.00378418]"
1613,cda4b12ca,"[-0.08758545 -0.07849121 -0.07519531 ...  0.02420044  0.02087402
  0.02685547]"
1614,ce0af7c92,"[ 0.00408936  0.00521851  0.00253296 ... -0.0020752   0.00015259
 -0.00134277]"
1615,ce5ce56ec,[0.0020752  0.01596069 0.00366211 ... 0.00662231 0.00991821 0.00942993]
1616,ce7de2229,"[ 0.00424194  0.00027466 -0.00076294 ... -0.00100708 -0.0017395
  0.00033569]"
1617,ce96f8da0,"[-0.00906372  0.00863647  0.00039673 ...  0.01473999  0.0032959
 -0.00430298]"
1618,cf226fb2c,"[-0.00170898  0.00253296  0.00317383 ... -0.00143433  0.00177002
  0.00192261]"
1619,cf5049859,"[ 0.00033569 -0.00079346 -0.00234985 ...  0.01446533  0.01467896
  0.01483154]"
1620,cf9c6a69c,"[ 0.00180054  0.01358032  0.01971436 ... -0.00204468 -0.00637817
 -0.00628662]"
1621,cfa0c7bc7,"[ 0.02032471 -0.03546143  0.01019287 ...  0.00454712  0.00970459
 -0.01226807]"
1622,cfc671af6,"[-0.00744629 -0.00314331 -0.00720215 ...  0.00311279 -0.00402832
  0.00259399]"
1623,cfcaa0d30,"[ 0.00012207  0.00387573  0.0050354  ... -0.0085144  -0.0105896
 -0.01550293]"
1624,cfd645571,"[-0.0005188  -0.00695801  0.01318359 ...  0.01019287 -0.00421143
 -0.00753784]"
1625,cfe562fd4,"[-0.00085449 -0.02627563 -0.01324463 ...  0.00698853 -0.02804565
 -0.01556396]"
1626,d00545df6,"[-0.00915527  0.01013184  0.03625488 ...  0.00216675  0.01623535
  0.01919556]"
1627,d02a98312,"[ 0.00152588  0.00311279 -0.00305176 ... -0.00363159  0.00363159
  0.00137329]"
1628,d06fb8029,"[-0.00561523  0.00186157 -0.0090332  ...  0.02029419  0.02365112
  0.01315308]"
1629,d07af8de1,"[ 0.00802612 -0.00085449 -0.0128479  ...  0.0647583   0.06903076
  0.06100464]"
1630,d091c9fef,"[-0.00646973 -0.01000977 -0.01208496 ...  0.00738525 -0.00372314
 -0.00021362]"
1631,d0f940838,"[ 0.00506592  0.00595093  0.00036621 ...  0.0027771   0.0012207
 -0.00576782]"
1632,d10f7c765,"[ 0.01000977  0.00317383  0.00900269 ...  0.00271606  0.00317383
 -0.00784302]"
1633,d124d2341,[0.00704956 0.01055908 0.01538086 ... 0.0163269  0.01989746 0.01596069]
1634,d13658522,"[ 0.01873779  0.02682495  0.01907349 ... -0.01028442  0.00149536
  0.00509644]"
1635,d183c5139,"[ 0.01220703  0.00860596  0.00201416 ... -0.00283813 -0.00878906
 -0.00360107]"
1636,d18dfb229,"[-0.00515747 -0.00085449 -0.00335693 ...  0.00238037 -0.00378418
  0.        ]"
1637,d1c2afd66,[0.0105896  0.00479126 0.00537109 ... 0.00183105 0.00515747 0.00140381]
1638,d1c862f14,"[-0.10549927 -0.11880493 -0.13235474 ... -0.05230713 -0.0383606
 -0.02288818]"
1639,d1d0b5ae7,"[ 0.00088501  0.00024414 -0.00601196 ... -0.00125122 -0.00195312
 -0.00234985]"
1640,d208213b4,"[-0.0015564   0.00134277  0.01229858 ...  0.01873779  0.02084351
  0.01971436]"
1641,d25098fa5,"[-0.00210571 -0.00390625 -0.00582886 ...  0.00119019 -0.0032959
 -0.00881958]"
1642,d256f10a4,"[ 0.00686646  0.00772095  0.01019287 ... -0.00253296 -0.00366211
 -0.00195312]"
1643,d265948a8,"[-0.01583862  0.01477051  0.03186035 ...  0.02435303  0.01046753
 -0.00167847]"
1644,d26653e6e,[0.10638428 0.13842773 0.16116333 ... 0.03671265 0.03363037 0.02597046]
1645,d29135a0c,"[ 0.00708008  0.01080322  0.01757812 ... -0.01907349 -0.00491333
 -0.00164795]"
1646,d2c0491c7,"[-0.02529907 -0.01211548  0.00534058 ...  0.02267456  0.01870728
  0.01031494]"
1647,d2d098927,"[-0.01672363 -0.00314331 -0.00189209 ... -0.00476074  0.00280762
  0.00067139]"
1648,d2e60c46a,"[ 0.09973145  0.09628296  0.07312012 ... -0.01208496 -0.00793457
 -0.01004028]"
1649,d2e8f7cff,"[-3.26538086e-03 -1.40380859e-03 -6.56127930e-03 ... -3.05175781e-05
 -5.79833984e-04 -7.81250000e-03]"
1650,d350e6681,"[-0.01473999 -0.01477051 -0.00881958 ... -0.03326416 -0.03912354
 -0.0262146 ]"
1651,d3577d12a,"[ 0.00408936  0.00296021  0.00579834 ...  0.00149536 -0.00085449
  0.00222778]"
1652,d3669f375,"[-0.00039673 -0.00054932 -0.00018311 ... -0.00201416  0.00357056
  0.00463867]"
1653,d38c33392,"[-0.00411987 -0.00320435  0.00341797 ...  0.00363159  0.00180054
  0.00042725]"
1654,d3bcc137f,"[-0.00485229  0.01220703  0.00106812 ...  0.00430298  0.0144043
  0.00692749]"
1655,d3f5cde34,"[-0.00088501 -0.0027771   0.00128174 ...  0.00265503 -0.00024414
  0.00247192]"
1656,d40aa48c6,"[-0.00592041 -0.00595093  0.00177002 ... -0.00335693  0.00106812
 -0.00210571]"
1657,d428698b8,"[ 0.00210571 -0.00262451 -0.00558472 ...  0.00924683  0.01364136
  0.0144043 ]"
1658,d429599c5,"[ 0.01675415  0.01403809  0.00839233 ... -0.00732422 -0.0116272
 -0.01031494]"
1659,d48c4ec4b,"[ 0.00131226 -0.00128174  0.00320435 ...  0.03384399  0.03140259
  0.05001831]"
1660,d4c8e06c1,[0.00775146 0.00970459 0.01037598 ... 0.00408936 0.00656128 0.00119019]
1661,d4d76a533,"[-0.20043945 -0.12710571 -0.21173096 ...  0.04522705  0.02636719
 -0.01400757]"
1662,d4e7f72cc,"[-0.00241089 -0.01037598 -0.015625   ... -0.05383301 -0.03518677
 -0.02700806]"
1663,d4eaa6de3,"[-0.00231934 -0.00393677 -0.00305176 ...  0.0838623   0.06561279
  0.0802002 ]"
1664,d4fcd3fc0,"[-0.02154541 -0.00158691  0.00735474 ...  0.00341797 -0.0140686
 -0.02087402]"
1665,d52dbc326,"[ 0.00161743 -0.01629639  0.04165649 ...  0.00979614  0.01620483
  0.01251221]"
1666,d55616e48,"[-0.00195312  0.00131226  0.00537109 ...  0.00033569 -0.00592041
 -0.00457764]"
1667,d56fff1e7,"[ 0.01998901 -0.00778198 -0.00119019 ...  0.01806641  0.00973511
  0.01535034]"
1668,d570df0cc,"[-0.01184082 -0.00762939 -0.00762939 ...  0.00997925  0.01092529
  0.01608276]"
1669,d5723dd04,"[ 0.00299072  0.00216675  0.0065918  ... -0.00384521 -0.00717163
  0.00131226]"
1670,d5850c5af,"[ 0.00811768  0.00292969  0.00622559 ... -0.00692749  0.00091553
  0.01211548]"
1671,d594a777d,"[-0.06661987 -0.04138184 -0.08078003 ...  0.00244141  0.01571655
 -0.02746582]"
1672,d5aa31604,"[ 0.0241394   0.01553345  0.0078125  ... -0.00054932 -0.00588989
 -0.00115967]"
1673,d5b103eff,[0.00268555 0.00582886 0.00164795 ... 0.00183105 0.00112915 0.00054932]
1674,d5d3a2f58,"[-0.00997925 -0.00741577 -0.00778198 ...  0.01126099  0.00845337
  0.01455688]"
1675,d5e535614,"[-0.00073242  0.00131226 -0.00732422 ... -0.00537109 -0.00537109
 -0.00445557]"
1676,d63b86e1f,[0.00289917 0.00866699 0.00482178 ... 0.00915527 0.01211548 0.00848389]
1677,d63dbd458,"[-0.00839233 -0.00588989 -0.00860596 ...  0.00640869  0.00372314
  0.00845337]"
1678,d65996afa,"[-0.01846313 -0.0296936  -0.03619385 ... -0.00747681 -0.01119995
 -0.01757812]"
1679,d674c2e46,"[-0.00128174 -0.00271606  0.00128174 ... -0.00231934 -0.00192261
 -0.00302124]"
1680,d67f3d10f,"[ 4.66918945e-03 -6.40869141e-04  4.11987305e-03 ...  1.52587891e-04
 -3.35693359e-04 -3.05175781e-05]"
1681,d6cd2c5d7,"[-0.00231934 -0.00100708 -0.00415039 ...  0.00491333  0.00378418
  0.00445557]"
1682,d6f43c3c4,"[ 0.00946045  0.00878906  0.00057983 ... -0.00210571  0.00332642
 -0.00112915]"
1683,d6ff984ea,"[-0.0017395  -0.00463867 -0.00222778 ... -0.01559448 -0.00653076
 -0.00152588]"
1684,d712a2f4a,"[-0.02407837  0.01687622  0.03082275 ...  0.01068115 -0.02246094
  0.02062988]"
1685,d71ad12b0,"[ 0.01416016 -0.0083313  -0.0098877  ...  0.04003906  0.05432129
  0.05059814]"
1686,d759cdce9,"[-0.00213623  0.00436401  0.00402832 ...  0.00338745 -0.00354004
 -0.00814819]"
1687,d7ce4d94e,"[ 0.01242065  0.00061035 -0.00674438 ...  0.01400757  0.01004028
  0.00283813]"
1688,d8166f299,"[ 0.00283813  0.0067749   0.00268555 ... -0.0022583  -0.00457764
 -0.00561523]"
1689,d837bc4b1,"[-0.01464844  0.03036499  0.027771   ...  0.00741577  0.00271606
 -0.00134277]"
1690,d84d23af7,"[ 8.48388672e-03  3.11279297e-03 -9.49096680e-03 ... -9.15527344e-05
  4.51660156e-03  1.37023926e-02]"
1691,d85004494,"[-0.00836182 -0.0085144  -0.0057373  ... -0.0078125  -0.00531006
 -0.00915527]"
1692,d851f904a,"[ 0.00744629  0.00665283  0.01019287 ...  0.00289917  0.00286865
 -0.00576782]"
1693,d8530cb76,"[ 0.01083374  0.01367188  0.01254272 ...  0.0015564  -0.00482178
 -0.01025391]"
1694,d88daeacd,"[ 0.00942993  0.00552368  0.00537109 ...  0.00042725 -0.00479126
  0.00335693]"
1695,d8ac4985b,"[ 0.01705933 -0.01580811  0.00869751 ... -0.01651001  0.06201172
 -0.01730347]"
1696,d8adad0e5,"[ 0.03186035  0.0100708  -0.00927734 ...  0.01281738  0.00991821
  0.01364136]"
1697,d8da28fdc,"[ 0.00436401  0.00540161  0.00918579 ...  0.00076294 -0.00186157
 -0.00247192]"
1698,d92a9e98d,"[ 0.01150513  0.0093689   0.0100708  ...  0.01306152  0.01940918
 -0.00073242]"
1699,d92c7a5f9,"[-0.01669312  0.01184082 -0.00296021 ...  0.01574707  0.00717163
  0.00073242]"
1700,d9614dd6b,[0.03430176 0.03057861 0.01931763 ... 0.01998901 0.01419067 0.02383423]
1701,d9673a696,"[ 0.01538086  0.01559448  0.00537109 ... -0.00445557 -0.00494385
 -0.00131226]"
1702,d990033c2,"[ 0.01217651  0.00875854  0.00790405 ...  0.0015564  -0.00567627
  0.00137329]"
1703,d99b7515d,"[-0.00485229  0.00112915  0.00100708 ... -0.00137329 -0.00302124
 -0.00067139]"
1704,d9a510159,"[ 9.09423828e-03  6.37817383e-03  6.80541992e-03 ... -3.50952148e-03
  3.05175781e-05 -2.38037109e-03]"
1705,d9b9bb18b,"[-0.01211548 -0.00460815 -0.00253296 ... -0.00842285 -0.00094604
  0.01098633]"
1706,d9c9f2d19,"[ 0.034729   -0.00732422 -0.04119873 ...  0.04104614  0.03137207
  0.02392578]"
1707,d9e1b7c75,"[ 0.00476074  0.00259399  0.00238037 ...  0.00012207  0.
 -0.00259399]"
1708,da2ddf423,[0.01409912 0.02893066 0.02996826 ... 0.00253296 0.00445557 0.01364136]
1709,da5225aa6,"[ 0.0017395   0.00042725  0.0020752  ... -0.00378418  0.00579834
  0.00656128]"
1710,da55bc3a5,"[-0.0015564  -0.00012207 -0.0005188  ...  0.00497437  0.00671387
  0.00119019]"
1711,da8369082,"[ 0.00897217  0.00473022  0.00482178 ...  0.00204468 -0.00292969
  0.0017395 ]"
1712,daab0dff9,"[-0.00305176 -0.00125122 -0.00067139 ... -0.00518799 -0.00866699
  0.00189209]"
1713,db07bcc28,[0.00216675 0.01443481 0.00482178 ... 0.02981567 0.02209473 0.0173645 ]
1714,db1ebfb45,"[-0.02780151 -0.03872681 -0.0456543  ...  0.0017395   0.00622559
  0.00149536]"
1715,db62684f1,"[ 0.01013184  0.00891113  0.00546265 ... -0.00076294  0.00039673
 -0.00540161]"
1716,dbe7b4a9d,[0.01086426 0.0112915  0.01028442 ... 0.00073242 0.00100708 0.00271606]
1717,dbed047eb,"[-6.10351562e-05 -1.95312500e-03 -5.06591797e-03 ... -9.15527344e-04
 -2.44140625e-04  4.88281250e-04]"
1718,dc53c01f2,"[-0.00338745  0.02191162  0.03338623 ... -0.00924683  0.02401733
  0.02261353]"
1719,dc604c110,"[ 0.00537109  0.00457764  0.00283813 ... -0.00494385 -0.00097656
 -0.00521851]"
1720,dc9dbde56,"[-0.01522827  0.00231934  0.01528931 ...  0.02661133  0.03173828
  0.00888062]"
1721,dcbbef5f3,[0.03012085 0.03317261 0.03036499 ... 0.0065918  0.00360107 0.00689697]
1722,dcf8ae30f,"[ 0.00018311 -0.00091553 -0.0017395  ...  0.0050354   0.
 -0.00134277]"
1723,dd0368a3d,[0.00210571 0.00430298 0.00595093 ... 0.00888062 0.01223755 0.00997925]
1724,dd1a3daf8,"[ 0.01361084  0.01608276  0.00628662 ... -0.01403809 -0.01559448
 -0.00872803]"
1725,dd242975e,"[-0.03356934 -0.03509521 -0.03326416 ...  0.02508545  0.02957153
  0.02761841]"
1726,dd32fb085,"[ 0.01641846  0.00393677 -0.01153564 ...  0.03359985  0.02297974
  0.00906372]"
1727,dd3b0750c,"[ 0.00762939 -0.00134277 -0.00772095 ...  0.0062561   0.00796509
  0.00784302]"
1728,dd7895801,"[ 0.00921631  0.01083374  0.00299072 ... -0.00054932  0.00097656
  0.00177002]"
1729,dd83d4812,"[-0.00091553  0.00119019 -0.00238037 ...  0.00823975  0.00469971
  0.00332642]"
1730,dd83e36de,"[-0.02227783 -0.03607178 -0.04681396 ... -0.00668335  0.00039673
 -0.00585938]"
1731,dd85c3076,"[-0.00115967  0.03640747  0.03067017 ... -0.00164795  0.01193237
 -0.00100708]"
1732,ddae8255a,"[ 0.00305176  0.00112915  0.00143433 ... -0.00033569  0.0007019
  0.00219727]"
1733,ddc1ceebf,"[-0.052948   -0.04876709 -0.02355957 ... -0.03161621 -0.0333252
 -0.03710938]"
1734,ddc373f2f,"[-0.01544189 -0.0194397  -0.02230835 ...  0.01275635  0.00250244
 -0.01919556]"
1735,ddcea6cb4,[0.01461792 0.01727295 0.01480103 ... 0.00241089 0.00860596 0.00537109]
1736,ddcf5519d,"[-0.00149536  0.00048828  0.00515747 ...  0.00198364 -0.00292969
 -0.00149536]"
